Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-03-04,50349.37000000,51773.88000000,47500.00000000,48374.09000000,82649.71682900,2021-03-04 23:59:59.999,4079837240.85676201,2291936,40269.97788800,1987955554.80481454,0
2021-03-05,48374.09000000,49448.93000000,46300.00000000,48751.71000000,78192.49637200,2021-03-05 23:59:59.999,3727133104.83731038,2054216,38318.31037700,1827025012.21754943,0
2021-03-06,48746.81000000,49200.00000000,47070.00000000,48882.20000000,44399.23424200,2021-03-06 23:59:59.999,2143910705.29150321,1476474,21500.61561700,1038365872.97995482,0
2021-03-07,48882.20000000,51450.03000000,48882.20000000,50971.75000000,55235.02803200,2021-03-07 23:59:59.999,2778875909.44912621,1758101,27885.59696400,1402782879.72115338,0
2021-03-08,50959.11000000,52402.78000000,49274.67000000,52375.17000000,66987.35966400,2021-03-08 23:59:59.999,3400847931.03607402,1999401,33595.42957000,1706117798.10549939,0
2021-03-09,52375.18000000,54895.00000000,51789.41000000,54884.50000000,71656.73707600,2021-03-09 23:59:59.999,3861450964.65490351,2194398,35011.54108600,1886844773.68462989,0
2021-03-10,54874.67000000,57387.69000000,53005.00000000,55851.59000000,84749.23894300,2021-03-10 23:59:59.999,4700197563.35921245,2647284,42651.88740500,2366856292.86677151,0
2021-03-11,55851.59000000,58150.00000000,54272.82000000,57773.16000000,81914.81285900,2021-03-11 23:59:59.999,4612366201.00222005,2509970,40603.44966800,2288704819.09510673,0
2021-03-12,57773.15000000,58081.51000000,54962.84000000,57221.72000000,73405.40604700,2021-03-12 23:59:59.999,4162054726.37883880,2489931,35802.94146200,2030616300.47343136,0
2021-03-13,57221.72000000,61844.00000000,56078.23000000,61188.39000000,83245.09134600,2021-03-13 23:59:59.999,4933383453.24597802,2559002,44387.23191800,2631390814.77279265,0
2021-03-14,61188.38000000,61724.79000000,58966.78000000,58968.31000000,52601.05275000,2021-03-14 23:59:59.999,3176397573.88464251,1829769,25325.26705000,1530051005.39804023,0
2021-03-15,58976.08000000,60633.43000000,54600.00000000,55605.20000000,102771.42729800,2021-03-15 23:59:59.999,5874241052.09337221,2683815,49825.43834700,2848907086.63436949,0
2021-03-16,55605.20000000,56938.29000000,53271.34000000,56900.75000000,77986.69435500,2021-03-16 23:59:59.999,4304259207.64509981,2241208,37825.50149300,2088111362.55123841,0
2021-03-17,56900.74000000,58974.73000000,54123.69000000,58912.97000000,70421.62084100,2021-03-17 23:59:59.999,3960992972.15429223,2204296,34778.74577500,1957825522.68032863,0
2021-03-18,58912.97000000,60129.97000000,57023.00000000,57648.16000000,66580.40667500,2021-03-18 23:59:59.999,3900885761.21280599,2040947,32287.37991100,1892327691.36669634,0
2021-03-19,57641.00000000,59468.00000000,56270.74000000,58030.01000000,52392.65296100,2021-03-19 23:59:59.999,3052711147.93492521,1885830,25552.51122300,1489274083.26434220,0
2021-03-20,58030.01000000,59880.00000000,57820.17000000,58102.28000000,44476.94177600,2021-03-20 23:59:59.999,2616535093.05158531,1724131,22212.44672300,1307023993.12344343,0
2021-03-21,58100.02000000,58589.10000000,55450.11000000,57351.56000000,48564.47027400,2021-03-21 23:59:59.999,2774223129.62380987,1773546,23648.94167600,1350989191.27683849,0
2021-03-22,57351.56000000,58430.73000000,53650.00000000,54083.25000000,62581.62616900,2021-03-22 23:59:59.999,3527479514.32565286,1927345,30749.05902800,1733579080.56900055,0
2021-03-23,54083.25000000,55830.90000000,53000.00000000,54340.89000000,59789.36542700,2021-03-23 23:59:59.999,3264650774.81746144,1740349,29563.40974000,1614722150.81925661,0
2021-03-24,54342.80000000,57200.00000000,51700.00000000,52303.65000000,83537.46502100,2021-03-24 23:59:59.999,4583159614.04646126,2401988,39323.13006700,2161386678.80682066,0
2021-03-25,52303.66000000,53287.00000000,50427.56000000,51293.78000000,87400.53453800,2021-03-25 23:59:59.999,4536327184.95786042,2099425,42947.39773300,2229351569.58702623,0
2021-03-26,51293.78000000,55073.46000000,51214.60000000,55025.59000000,63813.77469200,2021-03-26 23:59:59.999,3397036140.75163746,1773150,31822.54523800,1694326043.33711574,0
2021-03-27,55025.59000000,56700.36000000,53950.00000000,55817.14000000,50105.47505500,2021-03-27 23:59:59.999,2767070175.86193082,1528776,24739.94847100,1365965317.25052359,0
2021-03-28,55817.14000000,56559.75000000,54691.84000000,55777.63000000,39050.38751100,2021-03-28 23:59:59.999,2178777329.44521665,1551283,19262.72593500,1074959545.95900884,0
2021-03-29,55777.65000000,58405.82000000,54800.01000000,57635.47000000,67857.93739800,2021-03-29 23:59:59.999,3877131109.73464578,1983437,34373.80455600,1963800173.65605960,0
2021-03-30,57635.46000000,59368.00000000,57071.35000000,58746.57000000,55122.44312200,2021-03-30 23:59:59.999,3221944107.45503046,1612744,27541.52668000,1610812657.92990190,0
2021-03-31,58746.57000000,59800.00000000,56769.00000000,58740.55000000,60975.54266600,2021-03-31 23:59:59.999,3575976083.80457570,1928224,31074.81318700,1823822792.91045006,0
2021-04-01,58739.46000000,59490.00000000,57935.45000000,58720.44000000,47415.61722000,2021-04-01 23:59:59.999,2789238879.94337348,1594431,22966.25673600,1351151697.89222195,0
2021-04-02,58720.45000000,60200.00000000,58428.57000000,58950.01000000,47382.41878100,2021-04-02 23:59:59.999,2811159761.26846735,1666356,23695.69515400,1406393729.83076923,0
2021-04-03,58950.01000000,59791.72000000,56880.00000000,57051.94000000,47409.85211300,2021-04-03 23:59:59.999,2783151686.16453709,1606805,23057.96701700,1353960264.62196262,0
2021-04-04,57051.95000000,58492.85000000,56388.00000000,58202.01000000,41314.08197300,2021-04-04 23:59:59.999,2380139010.73023250,1499113,20609.13416100,1187123542.57988340,0
2021-04-05,58202.01000000,59272.00000000,56777.77000000,59129.99000000,54258.01579000,2021-04-05 23:59:59.999,3155214764.16448552,2035877,27269.49269000,1586344787.55416885,0
2021-04-06,59129.99000000,59495.24000000,57413.02000000,57991.15000000,54201.00072700,2021-04-06 23:59:59.999,3166911557.14815778,1960513,26699.19787200,1560539125.77805926,0
2021-04-07,57990.03000000,58655.00000000,55473.00000000,55953.45000000,71228.40565900,2021-04-07 23:59:59.999,4053294016.48451469,2206433,34737.58215500,1977438033.92862991,0
2021-04-08,55953.44000000,58153.31000000,55700.00000000,58077.52000000,44283.14701900,2021-04-08 23:59:59.999,2531779682.55242696,1661080,22161.69051000,1267126859.44389048,0
2021-04-09,58077.52000000,58894.90000000,57654.00000000,58142.54000000,40831.88491100,2021-04-09 23:59:59.999,2378340697.28958427,1615962,20354.23445600,1185679367.91003643,0
2021-04-10,58142.55000000,61500.00000000,57900.01000000,59769.13000000,69906.42411700,2021-04-10 23:59:59.999,4197138552.46903365,2470398,36018.63756600,2162858397.75343994,0
2021-04-11,59769.13000000,60699.00000000,59232.52000000,60002.43000000,41156.71539100,2021-04-11 23:59:59.999,2462032926.61798127,1746102,20798.05877900,1244349091.44347729,0
2021-04-12,59998.80000000,61300.00000000,59350.59000000,59860.00000000,56375.03711700,2021-04-12 23:59:59.999,3393042867.87146672,1806298,27645.20115300,1664588823.41102893,0
2021-04-13,59860.01000000,63777.77000000,59805.15000000,63575.00000000,82848.68874600,2021-04-13 23:59:59.999,5154877375.38961765,2703735,41662.53302800,2592724448.36985041,0
2021-04-14,63575.01000000,64854.00000000,61301.00000000,62959.53000000,82616.34399300,2021-04-14 23:59:59.999,5239081228.15697651,2645625,40070.37752700,2542171083.41268837,0
2021-04-15,62959.53000000,63800.00000000,62020.00000000,63159.98000000,51649.70034000,2021-04-15 23:59:59.999,3248931738.29318204,1938028,25628.16837900,1612303095.28825449,0
2021-04-16,63158.74000000,63520.61000000,60000.00000000,61334.80000000,91764.13988400,2021-04-16 23:59:59.999,5647292669.61549332,2639940,43570.02314700,2680750914.50457292,0
2021-04-17,61334.81000000,62506.05000000,59580.91000000,60006.66000000,58912.25612800,2021-04-17 23:59:59.999,3605701810.67504697,2268816,28386.27410600,1737722135.37950582,0
2021-04-18,60006.67000000,60499.00000000,50931.30000000,56150.01000000,124882.13182400,2021-04-18 23:59:59.999,6949379727.42915424,3444089,59404.61680900,3303953081.09621833,0
2021-04-19,56150.01000000,57526.81000000,54221.58000000,55633.14000000,78229.04226700,2021-04-19 23:59:59.999,4398619580.64714330,2390527,38362.38497900,2156617047.23873171,0
2021-04-20,55633.14000000,57076.24000000,53329.96000000,56425.00000000,72744.48215100,2021-04-20 23:59:59.999,4037701391.61952629,2148820,35519.58972700,1971916967.58497548,0
2021-04-21,56425.00000000,56757.91000000,53536.02000000,53787.63000000,66984.75690900,2021-04-21 23:59:59.999,3704549578.69730319,2134946,32188.92949300,1780065583.27209392,0
2021-04-22,53787.62000000,55521.48000000,50500.00000000,51690.96000000,104656.63133700,2021-04-22 23:59:59.999,5594983857.31809224,2744621,50550.77147000,2703745286.38870583,0
2021-04-23,51690.95000000,52131.85000000,47500.00000000,51125.14000000,132230.78071900,2021-04-23 23:59:59.999,6571097317.46791836,2888237,63769.62125300,3170392794.05488430,0
2021-04-24,51110.56000000,51166.22000000,48657.14000000,50047.84000000,55361.51257300,2021-04-24 23:59:59.999,2762081002.87866301,1164985,26782.23300700,1336607709.85679762,0
2021-04-25,50047.84000000,50567.91000000,46930.00000000,49066.77000000,58255.64500400,2021-04-25 23:59:59.999,2867858315.18731958,1475479,27767.33139400,1367920871.52816647,0
2021-04-26,49066.76000000,54356.62000000,48753.44000000,54001.39000000,86310.80212400,2021-04-26 23:59:59.999,4555688503.39738704,2174544,43183.93674900,2277375506.85531338,0
2021-04-27,54001.38000000,55460.00000000,53222.00000000,55011.97000000,54064.03467500,2021-04-27 23:59:59.999,2949719328.36698972,1568666,25631.07462900,1398731801.17633617,0
2021-04-28,55011.97000000,56428.00000000,53813.16000000,54846.22000000,55130.45901500,2021-04-28 23:59:59.999,3020242787.50667770,1830042,26762.03342200,1466278915.01532206,0
2021-04-29,54846.23000000,55195.84000000,52330.94000000,53555.00000000,52486.01945500,2021-04-29 23:59:59.999,2823220335.47604128,1763676,25339.74390200,1362821167.93253950,0
2021-04-30,53555.00000000,57963.00000000,53013.01000000,57694.27000000,68578.91004500,2021-04-30 23:59:59.999,3808187372.73937955,2267648,35634.12908700,1978866536.22417801,0
2021-05-01,57697.25000000,58458.07000000,56956.14000000,57800.37000000,42600.35183600,2021-05-01 23:59:59.999,2460342954.84252080,1743013,20574.81022600,1188354972.01372347,0
2021-05-02,57797.35000000,57911.02000000,56035.25000000,56578.21000000,36812.87886300,2021-05-02 23:59:59.999,2089763230.43962683,1371638,18172.89183600,1031569632.43915790,0
2021-05-03,56578.21000000,58981.44000000,56435.00000000,57169.39000000,57649.93128600,2021-05-03 23:59:59.999,3337604542.62738077,2102128,28536.05553300,1652286174.15826469,0
2021-05-04,57169.39000000,57200.00000000,53046.69000000,53200.01000000,85324.62590300,2021-05-04 23:59:59.999,4705402064.30097516,2492629,41029.68824600,2262794503.81474985,0
2021-05-05,53205.05000000,58069.82000000,52900.00000000,57436.11000000,77263.92343900,2021-05-05 23:59:59.999,4327994296.15143644,2378119,38729.47501600,2170539511.77727666,0
2021-05-06,57436.11000000,58360.00000000,55200.00000000,56393.68000000,70181.67190800,2021-05-06 23:59:59.999,3992289527.73709740,2459881,34248.89964300,1949210281.69201645,0
2021-05-07,56393.68000000,58650.00000000,55241.63000000,57314.75000000,74542.74782900,2021-05-07 23:59:59.999,4239374487.47477234,2361692,36877.60256600,2097609397.22975708,0
2021-05-08,57315.49000000,59500.00000000,56900.00000000,58862.05000000,69709.90602800,2021-05-08 23:59:59.999,4079553831.98806437,2311378,34329.69915600,2009442622.58890522,0
2021-05-09,58866.53000000,59300.00000000,56235.66000000,58240.84000000,69806.11991000,2021-05-09 23:59:59.999,4043552701.50659866,2170139,34301.05045700,1987959541.94018194,0
2021-05-10,58240.83000000,59500.00000000,53400.00000000,55816.14000000,89586.34925000,2021-05-10 23:59:59.999,5131782639.96613736,2575419,43057.97702900,2468201497.96757166,0
2021-05-11,55816.14000000,56862.43000000,54370.00000000,56670.02000000,64329.54055000,2021-05-11 23:59:59.999,3583030654.76301904,1911480,30880.82833900,1720075588.22363352,0
2021-05-12,56670.02000000,58000.01000000,48600.00000000,49631.32000000,99842.78983600,2021-05-12 23:59:59.999,5476115093.11046791,2676826,48299.82600100,2654897646.09257715,0
2021-05-13,49537.15000000,51367.19000000,46000.00000000,49670.97000000,147332.00212100,2021-05-13 23:59:59.999,7303694688.60140086,3570506,71742.00335900,3558735468.00459532,0
2021-05-14,49671.92000000,51483.00000000,48799.75000000,49841.45000000,80082.20430600,2021-05-14 23:59:59.999,4015904915.40791062,2095860,37184.12886300,1864162620.50271464,0
2021-05-15,49844.16000000,50700.00000000,46555.00000000,46762.99000000,89437.44935900,2021-05-15 23:59:59.999,4350775846.51735788,2286791,42257.91846300,2056302844.86102109,0
2021-05-16,46762.99000000,49795.89000000,43825.39000000,46431.50000000,114269.81277500,2021-05-16 23:59:59.999,5367497608.11590065,2661295,53797.59087700,2528671396.10801939,0
2021-05-17,46426.83000000,46686.00000000,42001.00000000,43538.04000000,166657.17273600,2021-05-17 23:59:59.999,7346755531.93385754,3216821,80610.14658100,3555755756.32292157,0
2021-05-18,43538.02000000,45799.29000000,42250.02000000,42849.78000000,116979.86078400,2021-05-18 23:59:59.999,5146670282.54790183,2561165,55703.00041000,2450848779.21597987,0
2021-05-19,42849.78000000,43584.90000000,30000.00000000,36690.09000000,354347.24316100,2021-05-19 23:59:59.999,13477694934.87179764,6331062,168271.34730800,6410032516.52352622,0
2021-05-20,36671.23000000,42451.67000000,34850.00000000,40526.64000000,203017.59692300,2021-05-20 23:59:59.999,8019897067.17621988,4269898,100167.12641300,3959645913.23249423,0
2021-05-21,40525.39000000,42200.00000000,33488.00000000,37252.01000000,202100.88825800,2021-05-21 23:59:59.999,7713346610.27412883,3993336,94002.43140900,3591749386.78765034,0
2021-05-22,37263.35000000,38829.00000000,35200.62000000,37449.73000000,126542.24368900,2021-05-22 23:59:59.999,4730567647.67440109,2716691,63310.45201200,2367081500.53005795,0
2021-05-23,37458.51000000,38270.64000000,31111.01000000,34655.25000000,217136.04659300,2021-05-23 23:59:59.999,7431242463.20384205,4082004,104637.65940900,3584259319.74638161,0
2021-05-24,34681.44000000,39920.00000000,34031.00000000,38796.29000000,161630.89397100,2021-05-24 23:59:59.999,5996773032.15134490,3510578,81584.82531400,3031032098.51888064,0
2021-05-25,38810.99000000,39791.77000000,36419.62000000,38324.72000000,111996.22840400,2021-05-25 23:59:59.999,4253519579.37872882,2508310,54153.53681400,2057463609.95091102,0
2021-05-26,38324.72000000,40841.00000000,37800.44000000,39241.91000000,104780.77339600,2021-05-26 23:59:59.999,4113717505.26355481,2432319,50485.07699400,1983423341.55992480,0
2021-05-27,39241.92000000,40411.14000000,37134.27000000,38529.98000000,86547.15879400,2021-05-27 23:59:59.999,3361413526.05354346,2102182,42256.01280100,1641681553.52913720,0
2021-05-28,38529.99000000,38877.83000000,34684.00000000,35663.49000000,135377.62972000,2021-05-28 23:59:59.999,4926260941.93361343,2659178,64327.28185300,2341060689.07345919,0
2021-05-29,35661.79000000,37338.58000000,33632.76000000,34605.15000000,112663.09268900,2021-05-29 23:59:59.999,3949843335.32259506,2169643,54284.19965200,1904345668.77900613,0
2021-05-30,34605.15000000,36488.00000000,33379.00000000,35641.27000000,73535.38696700,2021-05-30 23:59:59.999,2601994948.14824216,1559892,37406.81390300,1324617922.55457400,0
2021-05-31,35641.26000000,37499.00000000,34153.84000000,37253.81000000,94160.73528900,2021-05-31 23:59:59.999,3406047734.83112852,1896359,46337.93250400,1677796724.05736149,0
2021-06-01,37253.82000000,37894.81000000,35666.00000000,36693.09000000,81234.66377000,2021-06-01 23:59:59.999,2973928300.37558711,1760417,40291.83485100,1475008291.23364731,0
2021-06-02,36694.85000000,38225.00000000,35920.00000000,37568.68000000,67587.37249500,2021-06-02 23:59:59.999,2523462575.68843765,1530915,34328.49628700,1281854474.91208278,0
2021-06-03,37568.68000000,39476.00000000,37170.00000000,39246.79000000,75889.10601100,2021-06-03 23:59:59.999,2930945325.70920706,1949658,38664.29784900,1493504667.61380185,0
2021-06-04,39246.78000000,39289.07000000,35555.15000000,36829.00000000,91317.79924500,2021-06-04 23:59:59.999,3379399754.93052259,1926311,43105.97173000,1595098152.96682665,0
2021-06-05,36829.15000000,37925.00000000,34800.00000000,35513.20000000,70459.62149000,2021-06-05 23:59:59.999,2560547116.83640575,1463754,34397.77436000,1249708171.27239164,0
2021-06-06,35516.07000000,36480.00000000,35222.00000000,35796.31000000,47650.20663700,2021-06-06 23:59:59.999,1711857075.04716966,993430,23661.26063600,850204250.76255567,0
2021-06-07,35796.31000000,36900.00000000,33300.00000000,33552.79000000,77574.95257300,2021-06-07 23:59:59.999,2755673601.71391388,1532260,36431.56058600,1295757611.70864594,0
2021-06-08,33556.96000000,34068.01000000,31000.00000000,33380.81000000,123251.18903700,2021-06-08 23:59:59.999,4030784324.60968405,2074885,60095.99020100,1966354847.56919820,0
2021-06-09,33380.80000000,37534.79000000,32396.82000000,37388.05000000,136607.59751700,2021-06-09 23:59:59.999,4794741674.43882304,2601479,68790.28926500,2415789675.08593024,0
